day,current_norm,temperature_norm,speed_rpm_norm,HI_raw,HI_smooth,HI_derivative
55,0.03654521510096574,0.013888888888889284,0.0,0.025149585976984357,0.022045654808196227,0.00010065041448482394
56,0.021290605794556647,0.0,0.0,0.010581903722182096,0.022153458361671645,0.00011880728618727382
57,0.026229148375768216,0.013888888888889284,0.0,0.020022271802318803,0.022283269380570774,0.00011916204493891275
58,0.03215539947322214,0.013888888888889284,0.0,0.02296775015797775,0.02239178245154947,6.415793182144511e-05
59,0.03808165057067604,0.013888888888889284,0.0,0.0259132285136367,0.022411585244213664,7.359370666655367e-05
60,0.025570676031606662,0.013888888888889284,0.0,0.019694996429467815,0.022538969864882578,0.00010838158291270016
61,0.028424056189640043,0.013888888888889284,0.0,0.021113189711822133,0.022628348410039065,0.00014021915197677363
62,0.020632133450395093,0.0,0.0,0.010254628349331107,0.022819408168836125,0.00014195279949088917
63,0.020083406496927123,0.0,0.0,0.009981898871955275,0.022912254009020843,0.0001579535247377261
64,0.03797190517998246,0.013888888888889284,0.0,0.025858682618161488,0.023135315218311577,0.0001593080342185936
65,0.04302019315188764,0.027777777777778567,0.0,0.035353596593773406,0.02323087007745803,0.0001027676348736798
66,0.030838454784899036,0.013888888888889284,0.0,0.02231319941227572,0.023340850488058937,0.0001525653395280345
67,0.040496049165935036,0.027777777777778567,0.0,0.034099040997844554,0.0235360007565141,0.00013744315241171444
68,0.03522827041264269,0.013888888888889284,0.0,0.024495035231282325,0.023615736792882366,0.00012715390221237043
69,0.026668129938542576,0.013888888888889284,0.0,0.020240455384219425,0.02379030856093884,0.0001904359974972368
70,0.03577699736611063,0.013888888888889284,0.0,0.024767764708658213,0.02399660878787684,0.00013637538395760464
71,0.04631255487269535,0.027777777777778567,0.0,0.03698997345802835,0.02406305932885405,0.00011789707723128262
72,0.03281387181738367,0.013888888888889284,0.0,0.02329502553082874,0.024232402942339405,0.00022410779132087458
73,0.04719051799824407,0.027777777777778567,0.0,0.037426340621829646,0.0245112749114958,0.0002964857479035819
74,0.010645302897278316,0.0,0.0,0.0052909518610910755,0.02482537443814657,0.0002474186816153849
75,0.04115452151009659,0.027777777777778567,0.0,0.03442631637069554,0.02500611227472657,0.00014208752116379696
76,0.035008779631255496,0.013888888888889284,0.0,0.024385943440332014,0.025109549480474162,0.00020649562055438317
77,0.03193590869183495,0.013888888888889284,0.0,0.02285865836702744,0.025419103515835335,0.0003061449168939752
78,0.03566725197541702,0.013888888888889284,0.0,0.024713218813183002,0.025721839314262113,0.00025044900914178263
79,0.01766900790166813,0.0,0.0,0.008781889171501633,0.0259200015341189,0.0002360549533913913
80,0.033472344161545195,0.013888888888889284,0.0,0.02362230090367967,0.026193949221044895,0.00025310054572738085
81,0.03884986830553118,0.027777777777778567,0.0,0.03328085256571711,0.02642620262557366,0.00025480510496097945
82,0.04894644424934151,0.027777777777778567,0.0,0.0382990749494323,0.026703559430966854,0.0002936448158475848
83,0.031716417910447756,0.013888888888889284,0.0,0.02274956657607713,0.02701349225726883,0.0002705249290041716
84,0.029411764705882346,0.013888888888889284,0.0,0.021604102771098588,0.027244609288975197,0.0003080388715979727
85,0.03237489025460931,0.013888888888889284,0.0,0.023076841948928062,0.027629570000464777,0.00037225757551816174
86,0.04510535557506583,0.027777777777778567,0.0,0.036389968607801526,0.02798912444001152,0.00030745704573214953
87,0.04027655838454784,0.027777777777778567,0.0,0.03398994920689424,0.028244484091929076,0.00029003266245535876
88,0.03303336259877086,0.013888888888889284,0.0,0.02340411732177905,0.02856918976492224,0.0002826462391097642
89,0.04247146619841967,0.027777777777778567,0.0,0.035080867116397574,0.028809776570148604,0.0002957281660219812
90,0.03906935908691837,0.027777777777778567,0.0,0.03338994435666742,0.0291606460969662,0.000374922751558383
91,0.04708077260755049,0.027777777777778567,0.0,0.03737179472635449,0.02955962207326537,0.00035237105112617337
92,0.032704126426690086,0.013888888888889284,0.0,0.023240479635353584,0.029865388199218548,0.000289288720028388
93,0.03621597892888499,0.013888888888889284,0.0,0.024985948290558835,0.030138199513322146,0.00029023569738038414
94,0.0359964881474978,0.013888888888889284,0.0,0.024876856499608524,0.030445859593979316,0.0003336208995565835
95,0.02688762071992977,0.013888888888889284,0.0,0.02034954717516979,0.030805441312435313,0.00039859718535837155
96,0.04258121158911325,0.027777777777778567,0.0,0.035135413011872674,0.03124305396469606,0.00036752268875816195
97,0.04258121158911325,0.027777777777778567,0.0,0.035135413011872674,0.03154048668995164,0.0002798189465083936
98,0.04060579455662862,0.027777777777778567,0.0,0.03415358689331971,0.031802691857712846,0.00027944015556759585
99,0.03874012291483757,0.027777777777778567,0.0,0.0332263066702419,0.03209936700108683,0.00027470526880759433
100,0.028753292361720792,0.013888888888889284,0.0,0.021276827398247655,0.032352102395328035,0.000278871969156394
101,0.037752414398595266,0.013888888888889284,0.0,0.025749590827211177,0.03265711093939962,0.00033096936297099047
102,0.03874012291483757,0.027777777777778567,0.0,0.0332263066702419,0.033014041121270016,0.00033627243614218344
103,0.034899034240561885,0.013888888888889284,0.0,0.024331397544856914,0.033329655811683984,0.0002868265789131852
104,0.04082528533801581,0.027777777777778567,0.0,0.03426267868427002,0.033587694279096386,0.00027413708239639595
105,0.04609306409130816,0.027777777777778567,0.0,0.03688088166707798,0.033877929976476776,0.00035218165565577275
106,0.059372256365232676,0.04166666666666696,0.0,0.05046673780332683,0.03429205759040793,0.0003110691991243669
107,0.044666374012291496,0.027777777777778567,0.0,0.03617178502590085,0.03450006837472551,0.00035710593788616796
108,0.0456540825285338,0.027777777777778567,0.0,0.03666269808517736,0.03500626946618027,0.0004042790494703692
109,0.043129938542581195,0.027777777777778567,0.0,0.035408142489248506,0.03530862647366625,0.00031277375835797247
110,0.02721685689201052,0.013888888888889284,0.0,0.020513184861595313,0.03563181698289621,0.00031050101271316854
111,0.044117647058823525,0.027777777777778567,0.0,0.035899055548525016,0.035929628499092585,0.00029819030713718053
112,0.04510535557506583,0.027777777777778567,0.0,0.036389968607801526,0.036228197597170574,0.00025556268684258365
113,0.06650570676031607,0.05555555555555536,0.0,0.06099802379296637,0.03644075387277775,0.0002595399917209723
114,0.04345917471466197,0.027777777777778567,0.0,0.03557178017567403,0.03674727758061252,0.00033172694485258253
115,0.048178226514486375,0.027777777777778567,0.0,0.0379172536811061,0.03710420776248292,0.000351437713228802
116,0.04543459174714663,0.027777777777778567,0.0,0.03655360629422705,0.03745015300707012,0.00032793903544458755
117,0.03577699736611063,0.013888888888889284,0.0,0.024767764708658213,0.03776008583337209,0.00028834174267638665
118,0.05640913081650571,0.04166666666666696,0.0,0.04899399862549736,0.038026836492422895,0.000278871969156394
119,0.05322651448639158,0.04166666666666696,0.0,0.047412167656717574,0.03831782977168488,0.0002877735562651848
120,0.05388498683055311,0.04166666666666696,0.0,0.04773944302956856,0.038602383604953265,0.0002858796015611821
121,0.03928884986830551,0.027777777777778567,0.0,0.03349903614761779,0.038889588974807245,0.0002970539343147803
122,0.059811237928007036,0.04166666666666696,0.0,0.05068492138522751,0.039196491473582826,0.00029667514337398254
123,0.03555750658472344,0.013888888888889284,0.0,0.024658672917707847,0.03948293926155521,0.0003249087079181881
124,0.05322651448639158,0.04166666666666696,0.0,0.047412167656717574,0.0398463088894192,0.0003241511260365926
125,0.06760316066725199,0.05555555555555536,0.0,0.06154348274771804,0.040131241513628395,0.00028133411027158814
126,0.03994732221246709,0.027777777777778567,0.0,0.03382631152046872,0.04040897710996238,0.0002699703820475928
127,0.04400790166812994,0.027777777777778567,0.0,0.035844509653049805,0.04067118227772358,0.0002212821067002005
128,0.050153643546971036,0.027777777777778567,0.0,0.03889907979965912,0.04085154132336278,0.0002784931782155928
129,0.04510535557506583,0.027777777777778567,0.0,0.036389968607801526,0.041228168634154766,0.0003474467688957747
130,0.03621597892888499,0.013888888888889284,0.0,0.024985948290558835,0.04154643486115433,0.00034062853196138027
131,0.05081211589113259,0.027777777777778567,0.0,0.03922635517251016,0.041909425698077526,0.000352952876992
132,0.04115452151009659,0.027777777777778567,0.0,0.03442631637069554,0.04225234061513833,0.00027962955103798953
133,0.05487269534679544,0.04166666666666696,0.0,0.04823035608884507,0.042468684800153506,0.00021861693065997403
134,0.04302019315188764,0.027777777777778567,0.0,0.035353596593773406,0.04268957447645828,0.0003053873350123727
135,0.0649692712906058,0.04166666666666696,0.0,0.05324857847256026,0.04307945947017825,0.0003914001574831759
136,0.04477611940298508,0.027777777777778567,0.0,0.036226330921376004,0.04347237479142463,0.0003383557863165798
137,0.049165935030728705,0.027777777777778567,0.0,0.03840816674038261,0.04375617104281141,0.0003747333560879876
138,0.059372256365232676,0.04166666666666696,0.0,0.05046673780332683,0.044221841503600604,0.00038893801636798175
139,0.04170324846356453,0.027777777777778567,0.0,0.034699045848071375,0.044534047075547374,0.00030462975313077373
140,0.05487269534679544,0.04166666666666696,0.0,0.04823035608884507,0.04483110100986215,0.0003281284309149847
141,0.06464003511852502,0.04166666666666696,0.0,0.05308494078613479,0.045190303937377344,0.0003699984693279895
142,0.03928884986830551,0.027777777777778567,0.0,0.03349903614761779,0.04557109794851813,0.0003266132671517867
143,0.0553116769095698,0.04166666666666696,0.0,0.048448539670745694,0.04584353047168092,0.00027110675486999303
144,0.05629938542581213,0.04166666666666696,0.0,0.048939452730022204,0.046113311458258116,0.0002703491729883975
145,0.061128182616330115,0.04166666666666696,0.0,0.05133947213092949,0.04638422881765771,0.00023056248474979252
146,0.043788410886742776,0.027777777777778567,0.0,0.035735417862099494,0.0465744364277577,0.0002985690980779748
147,0.04334942932396839,0.027777777777778567,0.0,0.03551723428019887,0.04698136701381366,0.00031485710853236884
148,0.059811237928007036,0.04166666666666696,0.0,0.05068492138522751,0.04720415064482244,0.00034062853196138027
149,0.05816505706760318,0.04166666666666696,0.0,0.04986673295310001,0.04766262407773642,0.0003281284309149847
150,0.05805531167690957,0.04166666666666696,0.0,0.04981218705762486,0.04786040750665241,0.00027906136462679115
151,0.05915276558384548,0.04166666666666696,0.0,0.05035764601237652,0.048220746806990004,0.0003328633176749862
152,0.05048287971905181,0.027777777777778567,0.0,0.03906271748608464,0.04852613414200238,0.0002959175614923801
153,0.05871378402107112,0.04166666666666696,0.0,0.050139462430475845,0.048812581929974765,0.00030141003013397713
154,0.05959174714661984,0.04166666666666696,0.0,0.050575829594277144,0.049128954202270335,0.00028398564685718983
155,0.051031606672519755,0.027777777777778567,0.0,0.039335446963460474,0.049380553223689144,0.00026466730887639636
156,0.07396839332748027,0.05555555555555536,0.0,0.06470714468527766,0.04965828882002313,0.0002875841607947807
157,0.062006145741878835,0.04166666666666696,0.0,0.051775839294730786,0.049955721545278706,0.0003383557863165798
158,0.04773924495171204,0.027777777777778567,0.0,0.03769907009920548,0.05033500039265629,0.00028796295173558195
159,0.06431079894644427,0.04166666666666696,0.0,0.05292130309970927,0.05053164744874987,0.00024419895861858484
160,0.05026338893766462,0.027777777777778567,0.0,0.038953625695134275,0.05082339830989346,0.00032642387168139303
161,0.06606672519754171,0.05555555555555536,0.0,0.060779840211065694,0.051184495192112656,0.00028625839250198334
162,0.06957857769973662,0.05555555555555536,0.0,0.06252530886627106,0.051395915094897424,0.0003086070580091693
163,0.052458296751536446,0.04166666666666696,0.0,0.04703034638839143,0.051801709308130994,0.00034555281419177894
164,0.0684811237928007,0.05555555555555536,0.0,0.061979849911519336,0.05208702072328098,0.0002460929133225806
165,0.0639815627743635,0.04166666666666696,0.0,0.052757665413283805,0.052293895134776155,0.0002834174604459845
166,0.06782265144863915,0.05555555555555536,0.0,0.0616525745386684,0.05265385564417295,0.00032377233509579134
167,0.07758999122036876,0.05555555555555536,0.0,0.06650715923595812,0.05294143980496774,0.000351045282833376
168,0.0590430201931519,0.04166666666666696,0.0,0.05030310011690137,0.0533559462098397,0.0003144783175915676
169,0.05487269534679544,0.04166666666666696,0.0,0.04823035608884507,0.05357039644015087,0.0002495020317897813
170,0.05399473222124672,0.04166666666666696,0.0,0.04779398892504372,0.053854950273419265,0.00029781151619637583
171,0.05498244073748902,0.04166666666666696,0.0,0.04828490198432023,0.054166019472543625,0.0003203495771739624
172,0.06178665496049167,0.04166666666666696,0.0,0.051666747503780475,0.05449564942776719,0.0003161828768251697
173,0.06573748902546094,0.05555555555555536,0.0,0.06061620252464023,0.054798385226193964,0.00032509810338858525
174,0.06540825285338016,0.04166666666666696,0.0,0.05346676205446094,0.05514584563454436,0.0003199844256877894
175,0.07056628621597892,0.05555555555555536,0.0,0.06301622192554751,0.05543835407756954,0.0003211207985101931
176,0.0637620719929763,0.04166666666666696,0.0,0.05264857362233344,0.05578808723156475,0.0003768167062623874
177,0.07671202809482004,0.05555555555555536,0.0,0.06607079207215683,0.05619198749009432,0.0003504770964221707
178,0.06189640035118525,0.04166666666666696,0.0,0.05172129339925563,0.05648904142440909,0.00020081375644237856
179,0.08845478489903426,0.06944444444444464,0.0,0.07889300567175378,0.056593615002979075,0.00023643374433218733
180,0.07034679543459176,0.05555555555555536,0.0,0.06290713013459714,0.05696190891307346,0.00038533950243038045
181,0.057616330114135236,0.04166666666666696,0.0,0.04959400347572418,0.057364294007839836,0.0003908319710719879
182,0.056079894644424935,0.04166666666666696,0.0,0.04883036093907184,0.05774357285521744,0.0003444164413693787
183,0.07001755926251098,0.05555555555555536,0.0,0.06274349244817168,0.058053126890578594,0.0002964857479035715
184,0.06409130816505708,0.04166666666666696,0.0,0.05281221130875896,0.05833654435102458,0.0003330527131453903
185,0.07265144863915717,0.05555555555555536,0.0,0.06405259393957563,0.058719232316869374,0.00024363077220738646
186,0.07089552238805973,0.05555555555555536,0.0,0.06317985961197303,0.058823805895439354,0.0002351079760393865
187,0.06639596136962246,0.05555555555555536,0.0,0.060943477897491216,0.05918944826894815,0.00036318023239359856
188,0.05992098331870062,0.04166666666666696,0.0,0.050739467280702666,0.05955016636022655,0.0003158177253389932
189,0.054323968393327496,0.04166666666666696,0.0,0.04795762661146924,0.059821083719626134,0.0003256662897997836
190,0.0639815627743635,0.04166666666666696,0.0,0.052757665413283805,0.06020149893982612,0.00020005617456078997
191,0.07572431957857771,0.05555555555555536,0.0,0.06557987901288026,0.060221196068747714,0.00010798269703718791
192,0.07045654082528534,0.05555555555555536,0.0,0.06296167603007236,0.060417464333900495,0.00020725320243597523
193,0.057945566286215985,0.04166666666666696,0.0,0.0497576411621497,0.060635702473619664,0.0002532899411977832
194,0.07067603160667253,0.05555555555555536,0.0,0.06307076782102267,0.06092404421629606,0.0002970539343147838
195,0.07287093942054436,0.05555555555555536,0.0,0.064161685730526,0.06122981034224923,0.00032604508074058486
196,0.062006145741878835,0.04166666666666696,0.0,0.051775839294730786,0.06157613437777723,0.00028284927403478613
197,0.07144424934152767,0.05555555555555536,0.0,0.06345258908934881,0.061795508890318804,0.00020384408396878495
198,0.07089552238805973,0.05555555555555536,0.0,0.06317985961197303,0.0619838225457148,0.0003048191486011813
199,0.060689201053555755,0.04166666666666696,0.0,0.051121288549028865,0.062405147187521166,0.0003470679779549804
200,0.07418788410886744,0.05555555555555536,0.0,0.06481623647622797,0.06267795850162476,0.00032642387168138956
201,0.07627304653204565,0.05555555555555536,0.0,0.06585260849025615,0.06305799493088395,0.0003718924240319818
202,0.08110184372256367,0.06944444444444464,0.0,0.07523843067491764,0.06342174334968873,0.000364506000686389
203,0.08121158911325725,0.06944444444444464,0.0,0.0752929765703928,0.06378700693225672,0.0003626120459823967
204,0.06014047410008781,0.04166666666666696,0.0,0.05084855907165298,0.06414696744165352,0.00037321819232478265
205,0.06431079894644427,0.04166666666666696,0.0,0.05292130309970927,0.06453344331690629,0.00030273579842678144
206,0.07737050043898157,0.05555555555555536,0.0,0.06639806744500776,0.06475243903850708,0.0002985690980779748
207,0.07769973661106234,0.05555555555555536,0.0,0.06656170513143328,0.06513058151306224,0.0002855008106203774
208,0.0780289727831431,0.05555555555555536,0.0,0.06672534281785875,0.06532344065974784,0.00028436443779799453
209,0.10766022827041268,0.09722222222222321,0.0,0.10241014294741618,0.06569931038865823,0.0003771954972031852
210,0.07912642669007901,0.05555555555555536,0.0,0.06727080177261041,0.0660778316541542,0.00037549093796959004
211,0.08439420544337138,0.06944444444444464,0.0,0.07687480753917258,0.06645029226459741,0.0003364618316125806
212,0.0830772607550483,0.06944444444444464,0.0,0.07622025679347066,0.06675075531737937,0.0003535074239485736
213,0.08077260755048286,0.06944444444444464,0.0,0.07507479298849212,0.06715730711249455,0.0002800083419787977
214,0.07254170324846358,0.05555555555555536,0.0,0.06399804804410048,0.06731077200133696,0.00027356889598519757
215,0.08230904302019316,0.06944444444444464,0.0,0.07583843552514447,0.06770444490446495,0.0003535074239485736
216,0.06913959613696226,0.05555555555555536,0.0,0.06230712528437038,0.06801778684923411,0.0003074706851867656
217,0.07418788410886744,0.05555555555555536,0.0,0.06481623647622797,0.06831938627483848,0.00028019773744919485
218,0.07232221246707639,0.05555555555555536,0.0,0.06388895625315016,0.0685781823241325,0.00031979503021739575
219,0.07758999122036876,0.05555555555555536,0.0,0.06650715923595812,0.06895897633527327,0.00037776368361438356
220,0.09756365232660229,0.08333333333333393,0.0,0.09040611777994673,0.06933370969136127,0.00032131019398059374
221,0.061128182616330115,0.04166666666666696,0.0,0.05133947213092949,0.06960159672323446,0.0003173328891021912
222,0.08384547848990341,0.06944444444444464,0.0,0.07660207806179681,0.06996837546956565,0.00033570424973098506
223,0.0639815627743635,0.04166666666666696,0.0,0.052757665413283805,0.07027300522269643,0.0002873947653243905
224,0.07429762949956102,0.05555555555555536,0.0,0.06487078237170313,0.07054316500021443,0.0003584453456335901
225,0.08834503950834068,0.06944444444444464,0.0,0.07883845977627857,0.07098989591396361,0.0003754909379695831
226,0.07967515364354698,0.06944444444444464,0.0,0.07452933403374051,0.0712941468761536,0.0003353254587901977
227,0.07001755926251098,0.05555555555555536,0.0,0.06274349244817168,0.071660546831544,0.00040315631610260416
228,0.0734196663740123,0.05555555555555536,0.0,0.06443441520790183,0.0721004595083588,0.00030615855634859995
229,0.08604038630377524,0.06944444444444464,0.0,0.07769299597130008,0.0722728639442412,0.00022185029311139887
230,0.07396839332748027,0.05555555555555536,0.0,0.06470714468527766,0.0725441600945816,0.00036488479162719717
231,0.08263827919227394,0.06944444444444464,0.0,0.07600207321156999,0.0730026335274956,0.00040410329345459683
232,0.08143107989464445,0.06944444444444464,0.0,0.07540206836134317,0.0733523666814908,0.00036488479162719023
233,0.07561457418788413,0.05555555555555536,0.0,0.0655253331174051,0.07373240311074998,0.0003069024987755742
234,0.10041703248463564,0.08333333333333393,0.0,0.09182431106230105,0.07396617167904194,0.0002701461380633721
235,0.08757682177348551,0.06944444444444464,0.0,0.07845663850795237,0.07427269538687672,0.0003084176625387791
236,0.06453028972783144,0.04166666666666696,0.0,0.05303039489065958,0.0745830070041195,0.000300463052781981
237,0.0842844600526778,0.06944444444444464,0.0,0.07682026164369748,0.07487362149244069,0.0002875841607947807
238,0.07715100965759437,0.05555555555555536,0.0,0.06628897565405745,0.07515817532570906,0.0002540475230793787
239,0.09075943810359964,0.06944444444444464,0.0,0.08003846947673221,0.07538171653859944,0.0002513959864937909
240,0.07660228270412643,0.05555555555555536,0.0,0.06601624617668161,0.07566096729869665,0.0003319163403229866
241,0.08285776997366111,0.06944444444444464,0.0,0.0761111650025203,0.07604554921924542,0.0003921577393647749
242,0.08856453028972781,0.06944444444444464,0.0,0.07894755156722888,0.0764452827774262,0.000409392727171172
243,0.09207638279192275,0.06944444444444464,0.0,0.08069302022243419,0.07686433467358776,0.00039840778988797787
244,0.07429762949956102,0.05555555555555536,0.0,0.06487078237170313,0.07724209835720215,0.00037662731079199374
245,0.08219929762949955,0.06944444444444464,0.0,0.07578388962966925,0.07761758929517175,0.0003057661259531774
246,0.08132133450395083,0.06944444444444464,0.0,0.07534752246586801,0.0778536306091085,0.0002953493750811817
247,0.08000438981562775,0.06944444444444464,0.0,0.07469297172016598,0.07820828804533411,0.0003150601434573977
248,0.10162423178226516,0.08333333333333393,0.0,0.09242431591252787,0.0784837508960233,0.000315628329868603
249,0.08999122036874453,0.06944444444444464,0.0,0.07965664820840607,0.07883954470507132,0.000317143493631801
250,0.07561457418788413,0.05555555555555536,0.0,0.0655253331174051,0.0791180378832869,0.00028322806497559083
251,0.0951492537313433,0.08333333333333393,0.0,0.08920610807949308,0.0794060008350225,0.0002868265789131852
252,0.10601404741000879,0.08333333333333393,0.0,0.09460615173153447,0.07969169104111327,0.00024647170426338183
253,0.09679543459174715,0.08333333333333393,0.0,0.09002429651162058,0.07989894424354926,0.0002508278000825856
254,0.07473661106233538,0.05555555555555536,0.0,0.0650889659536038,0.08019334664127845,0.0003821197794335804
255,0.0840649692712906,0.06944444444444464,0.0,0.07671116985274712,0.08066318380241642,0.00039234713483517897
256,0.09975856014047411,0.08333333333333393,0.0,0.09149703568945006,0.0809780409109488,0.00034725737342537755
257,0.0827480245829675,0.06944444444444464,0.0,0.07605661910704514,0.08135769854926718,0.00034138611384298273
258,0.09317383669885866,0.08333333333333393,0.0,0.08822428196094012,0.08166081313863477,0.0002970539343147838
259,0.09646619841966637,0.08333333333333393,0.0,0.08986065882519506,0.08195180641789675,0.0002616233418953756
260,0.08176031606672522,0.06944444444444464,0.0,0.07556570604776863,0.08218405982242552,0.0003072812897163754
261,0.08977172958735734,0.06944444444444464,0.0,0.0795475564174557,0.0825663689973295,0.0003811728020815808
262,0.062115891132572446,0.04166666666666696,0.0,0.051830385190205996,0.08294640542658868,0.0004131942760337917
263,0.08197980684811239,0.06944444444444464,0.0,0.07567479783871894,0.08339275754939708,0.00036109688221920566
264,0.0890035118525022,0.06944444444444464,0.0,0.07916573514912956,0.0836685991910271,0.0002752734552188066
265,0.08066286215978931,0.06944444444444464,0.0,0.07502024709301697,0.0839433044598347,0.0003286966173261796
266,0.10623353819139596,0.08333333333333393,0.0,0.09471524352248478,0.08432599242567945,0.00034820435077737716
267,0.07967515364354698,0.06944444444444464,0.0,0.07452933403374051,0.08463971316138945,0.0002957281660219968
268,0.08867427568042142,0.06944444444444464,0.0,0.07900209746270409,0.08491744875772345,0.0003175222845725953
269,0.09405179982440738,0.08333333333333393,0.0,0.08866064912474142,0.08527475773053464,0.0003334315040861846
270,0.10579455662862162,0.08333333333333393,0.0,0.0944970599405841,0.08558431176589582,0.00031106919912437386
